Gene ID	Gene Name	Chromosome	Start	End	Strand	RP1 Readcount	RP1 RPM	RP2 Readcount	RP2 RPM	RU1 Readcount	RU1 RPM	RU2 Readcount	RU2 RPM	Log2 FC	p value	q value
AT4G36350	PAP25	4	17173737	17175857	-	14	1.0013700000000001	17	1.3492999999999999	0	0	0	0	7.3182102100000002	6.4800000000000003E-5	3.1809200000000002E-4
AT5G59280	APUM16	5	23914069	23915139	-	46	3.2902200000000001	39	3.09545	0	0	1	6.2858399999999995E-2	7.308714546	2.79E-6	1.7499999999999998E-5
AT5G64210	AOX2	5	25683770	25685731	-	51	3.64785	32	2.53986	1	4.9311500000000001E-2	0	0	7.2756138469999998	3.6500000000000002E-6	2.23E-5
AT5G24820		5	8523390	8525356	+	15	1.0729	15	1.1905600000000001	0	0	0	0	7.2614660180000001	8.1299999999999997E-5	3.90145E-4
AT1G15520	ABCG40	1	5331858	5338326	-	4075	291.471	4462	354.15100000000001	52	2.5642	53	3.3314900000000001	7.2609697969999996	1.7600000000000001E-168	3.99E-165
AT5G60780	NRT2.3	5	24450745	24452964	+	16	1.14442	14	1.1111899999999999	0	0	0	0	7.2549385529999997	8.3300000000000005E-5	3.9836199999999998E-4
AT5G55720		5	22555995	22557725	+	17	1.2159500000000001	13	1.03182	0	0	0	0	7.248381534	8.6199999999999995E-5	4.11574E-4
AT2G27505		2	11756566	11757898	+	111	7.9394400000000003	201	15.9535	2	9.8623000000000002E-2	2	0.125717	7.2329524520000001	2.0999999999999999E-17	3.7799999999999998E-16
AT1G70760	ndhL	1	26687202	26688384	+	43	3.0756399999999999	35	2.7779699999999998	1	4.9311500000000001E-2	0	0	7.1986470430000002	4.8899999999999998E-6	2.94E-5
AT3G62850		3	23237487	23239155	-	52	3.7193800000000001	28	2.2223799999999998	0	0	1	6.2858399999999995E-2	7.1985197589999999	5.0799999999999996E-6	3.04E-5
AT5G67310	CYP81G1	5	26855216	26857086	-	230	16.4511	85	6.7465000000000002	3	0.14793500000000001	1	6.2858399999999995E-2	7.1837481409999997	1.1799999999999999E-16	2.04E-15
AT1G60720		1	22356860	22357941	+	14	1.0013700000000001	14	1.1111899999999999	0	0	0	0	7.1619291389999997	1.2576300000000001E-4	5.7938900000000003E-4
AT5G52760	HIPP14	5	21386727	21387714	+	29	2.0742699999999998	43	3.4129299999999998	1	4.9311500000000001E-2	0	0	7.1129165329999999	8.1300000000000001E-6	4.6999999999999997E-5
AT2G02340	PP2B8	2	616088	617322	-	14	1.0013700000000001	13	1.03182	0	0	0	0	7.105838576	1.5953899999999999E-4	7.1926100000000001E-4
AT2G38690		2	16176631	16177754	-	14	1.0013700000000001	13	1.03182	0	0	0	0	7.105838576	1.5953899999999999E-4	7.1926100000000001E-4
AT1G18310		1	6301200	6303956	-	41	2.9325899999999998	33	2.6192299999999999	0	0	1	6.2858399999999995E-2	7.1050812329999999	6.9199999999999998E-6	4.0500000000000002E-5
AT2G02990	RNS1	2	873506	874886	+	185	13.2324	724	57.464300000000001	11	0.54242699999999999	3	0.18857499999999999	7.0679239479999998	9.1100000000000002E-9	8.0799999999999996E-8
AT1G80840	WRKY40	1	30383561	30385499	+	8328	595.673	6424	509.87599999999998	96	4.7339099999999998	111	6.9772800000000004	7.0418911849999999	4.7099999999999997E-191	1.5199999999999999E-187
AT1G78840		1	29639290	29641018	-	50	3.57633	21	1.6667799999999999	0	0	1	6.2858399999999995E-2	7.0136369639999998	1.27E-5	7.1000000000000005E-5
AT3G59030	DTX41	3	21819040	21821440	+	34	2.4319000000000002	34	2.6985999999999999	1	4.9311500000000001E-2	0	0	7.0115001570000004	1.1199999999999999E-5	6.3100000000000002E-5
AT4G13395	DVL10	4	7785428	7786161	-	305	21.8156	310	24.604900000000001	2	9.8623000000000002E-2	7	0.44000899999999998	6.9967595549999997	1.44E-33	6.0199999999999997E-32
AT1G72520	LOX4	1	27308513	27312756	+	1539	110.07899999999999	857	68.020600000000002	21	1.0355399999999999	14	0.88001700000000005	6.993737791	3.3999999999999998E-82	7.3900000000000004E-80
AT4G37770	ACS8	4	17752079	17754157	+	307	21.958600000000001	231	18.334599999999998	4	0.197246	4	0.25143399999999999	6.9754323620000003	1.22E-30	4.4599999999999998E-29
AT3G55646		3	20644843	20646688	+	68	4.8638000000000003	64	5.07972	0	0	2	0.125717	6.9391028539999997	2.3199999999999998E-9	2.18E-8
AT3G19920		3	6929649	6931825	-	146	10.4429	289	22.938099999999999	1	4.9311500000000001E-2	6	0.37714999999999999	6.879226976	1.01E-22	2.52E-21
AT1G52890	NAC019	1	19696923	19698482	-	137	9.7991299999999999	228	18.096499999999999	3	0.14793500000000001	3	0.18857499999999999	6.869744571	2.49E-21	5.7800000000000005E-20
AT3G49570	LSU3	3	18372404	18373147	-	2246	160.649	3768	299.06799999999998	59	2.9093800000000001	41	2.5771899999999999	6.8664555519999997	5.8299999999999996E-100	1.9699999999999999E-97
AT1G15580	IAA5	1	5365512	5366497	-	22	1.57358	36	2.8573400000000002	1	4.9311500000000001E-2	0	0	6.8068569290000003	3.1099999999999997E-5	1.6208300000000001E-4
AT4G22620		4	11907355	11908357	+	96	6.8665500000000002	188	14.9217	4	0.197246	1	6.2858399999999995E-2	6.7986291760000004	3.9800000000000001E-17	7.0799999999999997E-16
AT4G34440	PERK5	4	16465730	16469039	+	34	2.4319000000000002	26	2.0636299999999999	0	0	1	6.2858399999999995E-2	6.7979973769999997	2.5999999999999998E-5	1.37663E-4
AT4G01360		4	564760	566408	+	535	38.2667	593	47.066699999999997	5	0.246558	14	0.88001700000000005	6.7911883319999999	9.0799999999999997E-53	7.7500000000000005E-51
AT1G06135		1	1862184	1862742	+	131	9.3699700000000004	109	8.6513899999999992	0	0	4	0.25143399999999999	6.7899137280000001	1.08E-15	1.74E-14
AT2G39470	PNSL1	2	16476198	16477843	+	40	2.8610600000000002	20	1.58741	0	0	1	6.2858399999999995E-2	6.7773359529999997	3.15E-5	1.64065E-4
AT5G64870	FLOT3	5	25929432	25931384	-	625	44.704099999999997	483	38.335999999999999	11	0.54242699999999999	8	0.50286699999999995	6.7758206410000001	4.4999999999999997E-57	4.2699999999999997E-55
AT1G52560	HSP26.5	1	19574538	19575866	-	559	39.9833	859	68.179299999999998	13	0.64105000000000001	13	0.81715899999999997	6.7061753499999996	1.53E-57	1.4800000000000001E-55
AT1G59860	HSP17.6A	1	22031343	22032250	+	949	67.878699999999995	527	41.828299999999999	11	0.54242699999999999	15	0.94287600000000005	6.7033885409999998	3.9200000000000003E-61	4.2100000000000002E-59
AT3G60020	ASK5	3	22164630	22165376	-	21	1.50206	33	2.6192299999999999	1	4.9311500000000001E-2	0	0	6.7022725239999996	4.6900000000000002E-5	2.3645200000000001E-4
AT3G12510		3	3967058	3967822	+	2184	156.214	2935	232.953	51	2.5148899999999998	43	2.7029100000000001	6.7018711929999997	1.6799999999999999E-115	9.7599999999999996E-113
AT2G35700	ERF038	2	15005064	15006034	+	57	4.0770099999999996	102	8.0958000000000006	2	9.8623000000000002E-2	1	6.2858399999999995E-2	6.683572893	2.9900000000000001E-11	3.43E-10
AT5G43620	PCFS5	5	17522486	17524003	+	1708	122.167	1325	105.166	26	1.2821	30	1.88575	6.6551571139999997	9.7000000000000005E-110	4.3799999999999999E-107
AT1G80660	AHA9	1	30315964	30320197	-	129	9.2269199999999998	179	14.2073	4	0.197246	2	0.125717	6.6264627139999996	6.8399999999999996E-20	1.4599999999999999E-18
AT4G36010		4	17039063	17041326	-	6620	473.50599999999997	5602	444.63400000000001	138	6.8049900000000001	97	6.0972600000000003	6.6204951349999996	5.6299999999999999E-201	2.1199999999999999E-197
AT5G01760	TOL7	5	291687	294304	+	122	8.7262299999999993	85	6.7465000000000002	3	0.14793500000000001	1	6.2858399999999995E-2	6.6074037069999996	1.9400000000000001E-14	2.85E-13
AT5G24110	WRKY30	5	8153115	8154710	-	364	26.035699999999999	248	19.683900000000001	10	0.49311500000000003	2	0.125717	6.5957231189999996	1.0799999999999999E-34	4.7700000000000001E-33
AT1G61340		1	22628264	22630020	+	2440	174.52500000000001	3061	242.953	53	2.6135100000000002	55	3.4572099999999999	6.5914334999999999	8.9800000000000002E-121	6.3400000000000002E-118
AT1G09080	MED37B	1	2929217	2931850	-	117	8.3686000000000007	92	7.3020899999999997	0	0	4	0.25143399999999999	6.5844914289999998	2.19E-14	3.21E-13
AT2G17660		2	7673145	7673712	+	213	15.235099999999999	140	11.1119	3	0.14793500000000001	4	0.25143399999999999	6.5484882019999997	1.05E-22	2.6100000000000001E-21
AT1G48405		1	17884645	17885614	-	119	8.5116499999999995	76	6.0321600000000002	3	0.14793500000000001	1	6.2858399999999995E-2	6.5176829229999997	8.0799999999999994E-14	1.13E-12
AT5G19110		5	6411443	6413311	-	11551	826.20299999999997	9177	728.38400000000001	251	12.3772	177	11.1259	6.5151832479999996	2.2500000000000001E-215	1.7E-211
AT3G28210	SAP12	3	10520443	10521796	+	3720	266.07900000000001	5250	416.69499999999999	79	3.89561	106	6.6629899999999997	6.5070605879999999	1.3100000000000001E-105	5.3700000000000002E-103
AT5G57560	XTH22	5	23307006	23308680	-	2143	153.28100000000001	2554	202.71199999999999	53	2.6135100000000002	47	2.9543400000000002	6.4798819999999999	2.5600000000000002E-121	1.86E-118
AT1G16030	HSP70-5	1	5501966	5504535	-	5381	384.88400000000001	4453	353.43700000000001	131	6.4598100000000001	79	4.9658100000000003	6.4761564570000001	1.9299999999999999E-172	4.8499999999999998E-169
AT1G07135		1	2189877	2190784	-	943	67.4495	887	70.401700000000005	22	1.0848500000000001	17	1.0685899999999999	6.4714984800000002	2.35E-84	5.4300000000000004E-82
AT2G21130	CYP19-2	2	9055398	9056481	-	1352	96.703800000000001	1489	118.18300000000001	33	1.6272800000000001	29	1.8228899999999999	6.4412454459999999	1.1299999999999999E-102	4.13E-100
AT2G46400	WRKY46	2	19043411	19044955	-	891	63.7301	934	74.132099999999994	23	1.1341600000000001	17	1.0685899999999999	6.4380441340000001	8.9100000000000005E-82	1.9000000000000001E-79
AT5G45530		5	18454188	18457303	-	20	1.4305300000000001	25	1.9842599999999999	1	4.9311500000000001E-2	0	0	6.4294585279999996	1.2993100000000001E-4	5.9721899999999996E-4
AT2G30130	LBD12	2	12868461	12870045	+	6421	459.27199999999999	7452	591.46900000000005	156	7.6925999999999997	151	9.4916199999999993	6.4153913380000001	3.9900000000000001E-159	6.9299999999999999E-156
AT1G75600		1	28390665	28391585	+	314	22.459299999999999	450	35.716700000000003	7	0.34518100000000002	10	0.62858400000000003	6.4151253969999997	5.8999999999999997E-40	3.2700000000000002E-38
AT3G01500	BCA1	3	194426	198664	-	196	14.0192	163	12.9374	6	0.29586899999999999	2	0.125717	6.4128369999999997	6.3100000000000001E-24	1.6800000000000001E-22
AT3G14950	TTL2	3	5029987	5033102	-	33	2.3603700000000001	13	1.03182	1	4.9311500000000001E-2	0	0	6.4078041069999996	1.6279399999999999E-4	7.3291399999999998E-4
AT1G07850		1	2426705	2429225	+	19	1.359	26	2.0636299999999999	0	0	1	6.2858399999999995E-2	6.4076295620000003	1.3356699999999999E-4	6.1230900000000001E-4
ATMG00140	ORF167	Mt	34599	35102	+	18	1.28748	66	5.2384599999999999	2	9.8623000000000002E-2	0	0	6.403192539	1.0100000000000001E-6	6.7900000000000002E-6
AT5G57260	CYP71B10	5	23198589	23200318	-	108	7.7248599999999996	110	8.7307600000000001	5	0.246558	0	0	6.3976169839999999	1.94E-15	3.0599999999999997E-14
AT2G40180	PP2C5	2	16782366	16784147	+	413	29.540400000000002	303	24.049299999999999	6	0.29586899999999999	10	0.62858400000000003	6.3740274079999999	2.4600000000000001E-41	1.44E-39
AT5G49520	WRKY48	5	20090648	20093346	+	1312	93.842799999999997	1526	121.119	16	0.78898400000000002	46	2.8914900000000001	6.3596741449999996	4.4299999999999998E-14	6.3400000000000002E-13
AT3G48460		3	17949416	17951250	+	92	6.5804400000000003	158	12.5405	4	0.197246	2	0.125717	6.3371366069999997	6.78E-17	1.19E-15
AT4G25470	DREB1C	4	13015250	13016235	-	292	20.8857	262	20.795100000000001	8	0.39449200000000001	5	0.31429200000000002	6.3336744530000004	5.1700000000000005E-35	2.3099999999999998E-33
AT5G03720	HSFA3	5	971142	974326	-	275	19.669799999999999	303	24.049299999999999	11	0.54242699999999999	3	0.18857499999999999	6.3139469579999998	1.1799999999999999E-34	5.1699999999999999E-33
AT1G15010		1	5171181	5171956	+	868	62.085000000000001	896	71.116	19	0.93691899999999995	23	1.44574	6.3024923499999996	1.8699999999999999E-78	3.7000000000000001E-76
AT4G27654		4	13811612	13812126	+	191	13.6616	144	11.429399999999999	5	0.246558	3	0.18857499999999999	6.2999542010000003	6.4799999999999999E-23	1.6299999999999999E-21
AT4G31805	POLAR	4	15385280	15387097	+	23	1.6451100000000001	19	1.50804	0	0	1	6.2858399999999995E-2	6.282911693	2.0375600000000001E-4	9.0063899999999995E-4
AT1G07400	HSP17.8	1	2274926	2275783	+	1544	110.437	1517	120.405	42	2.0710799999999998	33	2.0743299999999998	6.2723012899999997	2.5999999999999999E-112	1.2800000000000001E-109
AT3G02480		3	512220	513036	+	522	37.336799999999997	1070	84.926500000000004	20	0.98623000000000005	20	1.2571699999999999	6.2626431030000003	2.4E-50	1.89E-48
AT1G64710		1	24044686	24046621	+	27	1.9312199999999999	14	1.1111899999999999	1	4.9311500000000001E-2	0	0	6.2542139490000004	2.6487599999999999E-4	1.1419850000000001E-3
AT1G31290	AGO3	1	11188120	11192585	+	182	13.017799999999999	143	11.35	3	0.14793500000000001	5	0.31429200000000002	6.240611232	2.02E-22	4.9199999999999999E-21
AT4G18170	WRKY28	4	10061214	10062893	+	232	16.594200000000001	477	37.8598	7	0.34518100000000002	11	0.691442	6.2349751490000003	1.16E-32	4.6800000000000002E-31
AT1G02980	CUL2	1	677360	681378	+	141	10.0852	98	7.7783100000000003	4	0.197246	2	0.125717	6.226707846	3.0399999999999998E-17	5.4399999999999996E-16
AT5G16960		5	5573700	5575910	-	36	2.5749499999999999	117	9.2863500000000005	1	4.9311500000000001E-2	3	0.18857499999999999	6.2035022680000003	1.43E-10	1.5300000000000001E-9
AT2G29450	GSTU5	2	12624403	12625790	-	18716	1338.69	23914	1898.07	681	33.581099999999999	440	27.657699999999998	6.1999116570000004	1.05E-146	1.1799999999999999E-143
AT5G03210		5	762604	763480	-	737	52.715000000000003	861	68.337999999999994	29	1.4300299999999999	13	0.81715899999999997	6.1981427819999997	1.63E-68	2.22E-66
AT1G35730	APUM9	1	13227137	13229931	-	81	5.7936500000000004	69	5.4765699999999997	3	0.14793500000000001	1	6.2858399999999995E-2	6.154796921	6.8299999999999998E-12	8.2800000000000001E-11
AT4G12005		4	7196364	7197226	+	98	7.0095999999999998	119	9.4451000000000001	5	0.246558	1	6.2858399999999995E-2	6.1284253179999997	6.13E-16	1.0099999999999999E-14
AT1G20120		1	6975339	6977267	+	72	5.1499100000000002	38	3.0160800000000001	3	0.14793500000000001	0	0	6.1184434899999998	8.0299999999999998E-9	7.1600000000000006E-8
AT1G52270		1	19463675	19464434	-	50	3.57633	125	9.9213199999999997	4	0.197246	1	6.2858399999999995E-2	6.1161871249999997	3.1899999999999999E-12	3.9700000000000002E-11
AT1G16380	CHX1	1	5598411	5601367	-	46	3.2902200000000001	30	2.3811200000000001	0	0	2	0.125717	6.1118114429999997	1.0300000000000001E-6	6.9299999999999997E-6
AT3G46080	ZAT8	3	16922514	16923299	-	285	20.385100000000001	222	17.6203	5	0.246558	9	0.56572500000000003	6.0696023920000002	2.01E-32	8.0099999999999992E-31
AT2G20880	ERF053	2	8985959	8987302	+	811	58.008000000000003	900	71.433499999999995	24	1.1834800000000001	25	1.5714600000000001	6.0436023470000002	2.0200000000000001E-75	3.4299999999999999E-73
AT2G44460	BGLU28	2	18346306	18350026	+	52	3.7193800000000001	324	25.716100000000001	4	0.197246	7	0.44000899999999998	6.0418964019999999	1.17E-5	6.58E-5
AT3G48520	CYP94B3	3	17974853	17976774	-	3879	277.45100000000002	5750	456.38099999999997	174	8.5801999999999996	110	6.9144199999999998	6.041475288	3.2899999999999999E-103	1.2199999999999999E-100
AT2G19920		2	8601858	8607052	-	23	1.6451100000000001	13	1.03182	0	0	1	6.2858399999999995E-2	6.0397053610000002	5.2372499999999995E-4	2.1111559999999999E-3
AT5G11140		5	3545211	3546169	+	307	21.958600000000001	246	19.525200000000002	9	0.44380399999999998	7	0.44000899999999998	6.0218558800000004	8.2699999999999995E-36	3.85E-34
AT1G66500	PCFS1	1	24811080	24812661	-	3072	219.72900000000001	2401	190.56899999999999	85	4.1914800000000003	73	4.58866	6.0192802509999996	7.5499999999999995E-142	7.4200000000000007E-139
AT5G15480		5	5025952	5027160	-	19	1.359	15	1.1905600000000001	1	4.9311500000000001E-2	0	0	6.0050297239999999	6.17783E-4	2.4454189999999999E-3
AT5G14740	BCA2	5	4757856	4762666	+	80	5.7221200000000003	90	7.1433499999999999	2	9.8623000000000002E-2	3	0.18857499999999999	6.00293045	2.1100000000000001E-13	2.89E-12
AT5G64910		5	25940661	25944114	+	44	3.14717	56	4.44475	2	9.8623000000000002E-2	1	6.2858399999999995E-2	5.9994715540000003	1.1199999999999999E-8	9.7899999999999997E-8
AT3G22275	JAZ13	3	7878807	7879810	-	23	1.6451100000000001	41	3.2541899999999999	2	9.8623000000000002E-2	0	0	5.9815840549999999	5.1599999999999997E-6	3.0800000000000003E-5
AT3G08560	VHA-E2	3	2600091	2601907	+	16	1.14442	17	1.3492999999999999	1	4.9311500000000001E-2	0	0	5.9765559589999997	6.8743600000000004E-4	2.6939490000000002E-3
AT5G35735		5	13900695	13903218	-	10194	729.14099999999996	6446	511.62299999999999	248	12.2293	240	15.086	5.975552499	4.8100000000000002E-144	4.94E-141
AT4G29780		4	14579563	14582057	+	7169	512.774	5612	445.428	235	11.588200000000001	153	9.6173300000000008	5.9633780779999999	5.7E-166	1.1699999999999999E-162
AT5G41820	RGTA2	5	16740593	16743527	+	44	3.14717	25	1.9842599999999999	0	0	2	0.125717	5.9625757620000002	2.9399999999999998E-6	1.8300000000000001E-5
AT2G32190		2	13674255	13675356	+	2000	143.053	2563	203.42699999999999	51	2.5148899999999998	85	5.3429599999999997	5.9599904209999996	8.1000000000000005E-79	1.6499999999999999E-76
AT3G46110		3	16931991	16933909	+	49	3.5047999999999999	79	6.27027	3	0.14793500000000001	1	6.2858399999999995E-2	5.9596181540000002	2.1299999999999999E-10	2.2200000000000002E-9
AT3G08700	UBC12	3	2643144	2644775	+	154	11.0151	110	8.7307600000000001	5	0.246558	3	0.18857499999999999	5.9544419059999996	2.4899999999999998E-19	5.0799999999999999E-18
AT1G54050	HSP17.4B	1	20179357	20180566	-	1909	136.54400000000001	1269	100.721	56	2.76145	40	2.5143399999999998	5.9540861100000004	3.13E-102	1.12E-99
AT5G17860	CCX1	5	5902394	5904532	-	117	8.3686000000000007	166	13.1755	8	0.39449200000000001	1	6.2858399999999995E-2	5.9459268779999999	4.3999999999999997E-19	8.8400000000000007E-18
AT5G51420		5	20885419	20886762	-	18	1.28748	15	1.1905600000000001	0	0	1	6.2858399999999995E-2	5.9317461920000003	7.3500400000000004E-4	2.8615009999999998E-3
AT1G61120	GES	1	22523635	22528836	+	18	1.28748	14	1.1111899999999999	1	4.9311500000000001E-2	0	0	5.917383193	8.4230299999999998E-4	3.2346499999999999E-3
AT2G34930		2	14737066	14740146	-	5766	412.42200000000003	3248	257.79599999999999	167	8.2350200000000005	115	7.2287100000000004	5.8992999509999997	2.2500000000000001E-115	1.27E-112
AT3G53720	CHX20	3	19905591	19910244	-	425	30.398800000000001	391	31.033899999999999	16	0.78898400000000002	10	0.62858400000000003	5.8954774529999998	1.27E-48	9.2899999999999994E-47
AT5G44065		5	17733485	17733774	+	29	2.0742699999999998	66	5.2384599999999999	0	0	3	0.18857499999999999	5.8954008699999996	8.1199999999999999E-8	6.3900000000000004E-7
AT1G16850		1	5764807	5765798	-	1511	108.077	2107	167.23400000000001	66	3.2545600000000001	51	3.2057799999999999	5.8915648239999996	1.1E-88	2.84E-86
AT1G56060		1	20966528	20967180	-	33	2.3603700000000001	61	4.8415999999999997	0	0	3	0.18857499999999999	5.8729753149999997	6.4700000000000004E-8	5.1600000000000001E-7
AT2G01340	At17.1	2	163954	165290	+	658	47.064399999999999	712	56.511800000000001	20	0.98623000000000005	24	1.5085999999999999	5.8720890910000003	3.1999999999999999E-65	3.9799999999999998E-63
AT2G30560		2	13017347	13019000	+	14	1.0013700000000001	17	1.3492999999999999	0	0	1	6.2858399999999995E-2	5.8587420479999999	9.6583699999999999E-4	3.6409820000000001E-3
AT2G24600		2	10452034	10454593	-	253	18.0962	241	19.128299999999999	7	0.34518100000000002	9	0.56572500000000003	5.8559010440000003	9.5099999999999995E-33	3.8599999999999999E-31
AT1G07160		1	2197854	2199773	-	492	35.191000000000003	311	24.684200000000001	12	0.59173799999999999	14	0.88001700000000005	5.8357565600000001	1.3899999999999999E-44	8.9700000000000006E-43
AT2G37640	EXPA3	2	15787523	15790139	-	427	30.541799999999999	730	57.9405	34	1.67659	8	0.50286699999999995	5.8087112339999996	1.2500000000000001E-10	1.3399999999999999E-9
AT4G33280		4	16047134	16049390	-	45	3.2186900000000001	17	1.3492999999999999	0	0	2	0.125717	5.7841523090000004	1.2E-5	6.7000000000000002E-5
AT2G22860	PSK2	2	9737583	9738384	+	992	70.954300000000003	1656	131.43799999999999	50	2.4655800000000001	44	2.7657699999999998	5.7590640139999998	3.3300000000000001E-66	4.2799999999999997E-64
AT1G54070		1	20182581	20183505	+	15	1.0729	13	1.03182	1	4.9311500000000001E-2	0	0	5.731124426	1.580878E-3	5.6316439999999999E-3
AT5G58680		5	23708112	23709527	-	201	14.376799999999999	198	15.715400000000001	3	0.14793500000000001	11	0.691442	5.7163642250000004	1.28E-25	3.75E-24
AT2G32130		2	13654805	13655525	-	49	3.5047999999999999	100	7.9370599999999998	0	0	5	0.31429200000000002	5.7151815340000001	2.5093680000000001E-3	8.4440320000000006E-3
AT4G25480	DREB1A	4	13018010	13019400	-	278	19.884399999999999	210	16.6678	15	0.73967300000000002	3	0.18857499999999999	5.6999010319999996	4.51E-30	1.62E-28
AT2G16586		2	7190937	7192071	+	430	30.756399999999999	271	21.509399999999999	22	1.0848500000000001	4	0.25143399999999999	5.6921893849999998	3.57E-35	1.5999999999999999E-33
AT5G52600	MYB82	5	21343102	21344106	-	30	2.1457999999999999	25	1.9842599999999999	1	4.9311500000000001E-2	1	6.2858399999999995E-2	5.689261846	1.3900000000000001E-5	7.6799999999999997E-5
